epoch, i, loss
146, 35, 0.0540
146, 36, 0.0523
146, 37, 0.0541
146, 38, 0.0531
146, 39, 0.0526
146, 40, 0.0543
146, 41, 0.0472
146, 42, 0.0448
147, 0, 0.0534
147, 1, 0.0616
147, 2, 0.0476
147, 3, 0.0565
147, 4, 0.0554
147, 5, 0.0579
147, 6, 0.0554
147, 7, 0.0539
147, 8, 0.0606
147, 9, 0.0500
147, 10, 0.0494
147, 11, 0.0508
147, 12, 0.0496
147, 13, 0.0606
147, 14, 0.0494
147, 15, 0.0528
147, 16, 0.0597
147, 17, 0.0538
147, 18, 0.0515
147, 19, 0.0510
147, 20, 0.0447
147, 21, 0.0589
147, 22, 0.0534
147, 23, 0.0573
147, 24, 0.0568
147, 25, 0.0487
147, 26, 0.0598
147, 27, 0.0470
147, 28, 0.0567
147, 29, 0.0617
147, 30, 0.0437
147, 31, 0.0637
147, 32, 0.0505
147, 33, 0.0515
147, 34, 0.0526
147, 35, 0.0426
147, 36, 0.0552
147, 37, 0.0488
147, 38, 0.0491
147, 39, 0.0572
147, 40, 0.0482
147, 41, 0.0477
147, 42, 0.0464
148, 0, 0.0463
148, 1, 0.0523
148, 2, 0.0392
148, 3, 0.0567
148, 4, 0.0502
148, 5, 0.0586
148, 6, 0.0436
148, 7, 0.0576
148, 8, 0.0527
148, 9, 0.0505
148, 10, 0.0565
148, 11, 0.0512
148, 12, 0.0487
148, 13, 0.0479
148, 14, 0.0538
148, 15, 0.0473
148, 16, 0.0486
148, 17, 0.0438
148, 18, 0.0505
148, 19, 0.0548
148, 20, 0.0568
148, 21, 0.0492
148, 22, 0.0553
148, 23, 0.0537
148, 24, 0.0607
148, 25, 0.0578
148, 26, 0.0500
148, 27, 0.0556
148, 28, 0.0598
148, 29, 0.0562
148, 30, 0.0546
148, 31, 0.0524
148, 32, 0.0698
148, 33, 0.0556
148, 34, 0.0473
148, 35, 0.0607
148, 36, 0.0472
148, 37, 0.0537
148, 38, 0.0538
148, 39, 0.0506
148, 40, 0.0559
148, 41, 0.0439
148, 42, 0.0554
149, 0, 0.0609
149, 1, 0.0502
149, 2, 0.0516
149, 3, 0.0474
149, 4, 0.0475
149, 5, 0.0557
149, 6, 0.0536
149, 7, 0.0479
149, 8, 0.0518
149, 9, 0.0560
149, 10, 0.0635
149, 11, 0.0467
149, 12, 0.0445
149, 13, 0.0503
149, 14, 0.0524
149, 15, 0.0659
149, 16, 0.0520
149, 17, 0.0581
149, 18, 0.0534
149, 19, 0.0451
149, 20, 0.0540
149, 21, 0.0499
149, 22, 0.0542
149, 23, 0.0508
149, 24, 0.0538
149, 25, 0.0482
149, 26, 0.0512
149, 27, 0.0466
149, 28, 0.0652
149, 29, 0.0517
149, 30, 0.0557
149, 31, 0.0593
149, 32, 0.0589
149, 33, 0.0489
149, 34, 0.0520
149, 35, 0.0501
149, 36, 0.0456
149, 37, 0.0657
149, 38, 0.0722
149, 39, 0.0512
149, 40, 0.0499
149, 41, 0.0485
149, 42, 0.0460
150, 0, 0.0607
150, 1, 0.0544
150, 2, 0.0545
150, 3, 0.0566
150, 4, 0.0500
150, 5, 0.0567
150, 6, 0.0486
150, 7, 0.0561
150, 8, 0.0627
150, 9, 0.0460
150, 10, 0.0463
150, 11, 0.0571
150, 12, 0.0354
150, 13, 0.0521
150, 14, 0.0506
150, 15, 0.0567
150, 16, 0.0488
150, 17, 0.0594
150, 18, 0.0544
150, 19, 0.0779
150, 20, 0.0590
150, 21, 0.0613
150, 22, 0.0534
150, 23, 0.0407
150, 24, 0.0560
150, 25, 0.0559
150, 26, 0.0444
150, 27, 0.0659
150, 28, 0.0410
150, 29, 0.0655
150, 30, 0.0598
150, 31, 0.0568
150, 32, 0.0585
150, 33, 0.0453
150, 34, 0.0483
150, 35, 0.0509
150, 36, 0.0579
150, 37, 0.0617
150, 38, 0.0516
150, 39, 0.0482
150, 40, 0.0557
150, 41, 0.0554
150, 42, 0.0437
151, 0, 0.0518
151, 1, 0.0488
151, 2, 0.0448
151, 3, 0.0557
151, 4, 0.0524
151, 5, 0.0575
151, 6, 0.0566
151, 7, 0.0479
151, 8, 0.0502
151, 9, 0.0538
151, 10, 0.0464
151, 11, 0.0538
151, 12, 0.0431
151, 13, 0.0606
151, 14, 0.0533
151, 15, 0.0551
151, 16, 0.0504
151, 17, 0.0579
151, 18, 0.0506
151, 19, 0.0555
151, 20, 0.0488
151, 21, 0.0605
151, 22, 0.0616
151, 23, 0.0468
151, 24, 0.0581
151, 25, 0.0579
151, 26, 0.0446
151, 27, 0.0524
151, 28, 0.0440
151, 29, 0.0488
151, 30, 0.0563
151, 31, 0.0534
151, 32, 0.0476
151, 33, 0.0682
151, 34, 0.0461
151, 35, 0.0581
151, 36, 0.0481
151, 37, 0.0595
151, 38, 0.0487
151, 39, 0.0575
151, 40, 0.0531
151, 41, 0.0500
151, 42, 0.0523
152, 0, 0.0538
152, 1, 0.0586
152, 2, 0.0592
152, 3, 0.0415
152, 4, 0.0521
152, 5, 0.0455
152, 6, 0.0491
152, 7, 0.0452
152, 8, 0.0613
152, 9, 0.0562
152, 10, 0.0558
152, 11, 0.0509
152, 12, 0.0424
152, 13, 0.0459
152, 14, 0.0552
152, 15, 0.0438
152, 16, 0.0506
152, 17, 0.0466
152, 18, 0.0599
152, 19, 0.0515
152, 20, 0.0474
152, 21, 0.0505
152, 22, 0.0491
152, 23, 0.0597
152, 24, 0.0603
152, 25, 0.0505
152, 26, 0.0501
152, 27, 0.0462
152, 28, 0.0489
152, 29, 0.0549
152, 30, 0.0522
152, 31, 0.0502
152, 32, 0.0524
152, 33, 0.0491
152, 34, 0.0504
152, 35, 0.0643
152, 36, 0.0489
152, 37, 0.0456
152, 38, 0.0514
152, 39, 0.0532
152, 40, 0.0548
152, 41, 0.0528
152, 42, 0.0525
153, 0, 0.0574
153, 1, 0.0505
153, 2, 0.0518
153, 3, 0.0474
153, 4, 0.0500
153, 5, 0.0411
153, 6, 0.0477
153, 7, 0.0510
153, 8, 0.0414
153, 9, 0.0494
153, 10, 0.0505
153, 11, 0.0492
153, 12, 0.0568
153, 13, 0.0507
153, 14, 0.0508
153, 15, 0.0610
153, 16, 0.0541
153, 17, 0.0507
153, 18, 0.0515
153, 19, 0.0510
153, 20, 0.0462
153, 21, 0.0457
153, 22, 0.0554
153, 23, 0.0596
153, 24, 0.0576
153, 25, 0.0563
153, 26, 0.0487
153, 27, 0.0605
153, 28, 0.0602
153, 29, 0.0405
153, 30, 0.0540
153, 31, 0.0547
153, 32, 0.0476
153, 33, 0.0516
153, 34, 0.0458
153, 35, 0.0454
153, 36, 0.0540
153, 37, 0.0401
153, 38, 0.0554
153, 39, 0.0528
153, 40, 0.0503
153, 41, 0.0565
153, 42, 0.0581
154, 0, 0.0486
154, 1, 0.0482
154, 2, 0.0501
154, 3, 0.0567
154, 4, 0.0500
154, 5, 0.0591
154, 6, 0.0409
154, 7, 0.0487
154, 8, 0.0465
154, 9, 0.0516
154, 10, 0.0623
154, 11, 0.0506
154, 12, 0.0517
154, 13, 0.0422
154, 14, 0.0573
154, 15, 0.0575
154, 16, 0.0499
154, 17, 0.0556
154, 18, 0.0410
154, 19, 0.0526
154, 20, 0.0558
154, 21, 0.0542
154, 22, 0.0645
154, 23, 0.0560
154, 24, 0.0514
154, 25, 0.0435
154, 26, 0.0591
154, 27, 0.0583
154, 28, 0.0628
154, 29, 0.0568
154, 30, 0.0494
154, 31, 0.0435
154, 32, 0.0526
154, 33, 0.0515
154, 34, 0.0506
154, 35, 0.0506
154, 36, 0.0551
154, 37, 0.0460
154, 38, 0.0504
154, 39, 0.0646
154, 40, 0.0499
154, 41, 0.0563
154, 42, 0.0420
155, 0, 0.0509
155, 1, 0.0566
155, 2, 0.0536
155, 3, 0.0589
155, 4, 0.0576
155, 5, 0.0587
155, 6, 0.0504
155, 7, 0.0597
155, 8, 0.0457
155, 9, 0.0444
155, 10, 0.0650
155, 11, 0.0454
155, 12, 0.0505
155, 13, 0.0520
155, 14, 0.0549
155, 15, 0.0455
155, 16, 0.0462
155, 17, 0.0517
155, 18, 0.0573
155, 19, 0.0508
155, 20, 0.0512
155, 21, 0.0466
155, 22, 0.0441
155, 23, 0.0569
155, 24, 0.0556
155, 25, 0.0447
155, 26, 0.0459
155, 27, 0.0454
155, 28, 0.0589
155, 29, 0.0539
155, 30, 0.0504
155, 31, 0.0522
155, 32, 0.0508
155, 33, 0.0484
155, 34, 0.0531
155, 35, 0.0489
155, 36, 0.0411
155, 37, 0.0472
155, 38, 0.0517
155, 39, 0.0508
155, 40, 0.0556
155, 41, 0.0543
155, 42, 0.0585
156, 0, 0.0465
156, 1, 0.0598
156, 2, 0.0559
156, 3, 0.0462
156, 4, 0.0582
156, 5, 0.0427
156, 6, 0.0595
156, 7, 0.0489
156, 8, 0.0542
156, 9, 0.0451
156, 10, 0.0508
156, 11, 0.0520
156, 12, 0.0427
156, 13, 0.0484
156, 14, 0.0444
156, 15, 0.0559
156, 16, 0.0506
156, 17, 0.0557
156, 18, 0.0638
156, 19, 0.0503
156, 20, 0.0616
156, 21, 0.0506
156, 22, 0.0538
156, 23, 0.0479
156, 24, 0.0501
156, 25, 0.0525
156, 26, 0.0523
156, 27, 0.0474
156, 28, 0.0508
156, 29, 0.0527
156, 30, 0.0400
156, 31, 0.0482
156, 32, 0.0443
156, 33, 0.0467
156, 34, 0.0460
156, 35, 0.0591
156, 36, 0.0478
156, 37, 0.0519
156, 38, 0.0450
156, 39, 0.0477
156, 40, 0.0466
156, 41, 0.0627
156, 42, 0.0611
157, 0, 0.0589
157, 1, 0.0505
157, 2, 0.0544
157, 3, 0.0600
157, 4, 0.0545
157, 5, 0.0611
157, 6, 0.0589
157, 7, 0.0457
157, 8, 0.0526
157, 9, 0.0718
157, 10, 0.0664
157, 11, 0.0447
157, 12, 0.0504
157, 13, 0.0532
157, 14, 0.0467
157, 15, 0.0511
157, 16, 0.0492
157, 17, 0.0429
157, 18, 0.0481
157, 19, 0.0528
157, 20, 0.0535
157, 21, 0.0468
157, 22, 0.0483
157, 23, 0.0529
157, 24, 0.0479
157, 25, 0.0520
157, 26, 0.0535
157, 27, 0.0515
157, 28, 0.0506
157, 29, 0.0496
157, 30, 0.0526
157, 31, 0.0491
157, 32, 0.0531
157, 33, 0.0494
157, 34, 0.0600
157, 35, 0.0510
157, 36, 0.0436
157, 37, 0.0589
157, 38, 0.0428
157, 39, 0.0778
157, 40, 0.0600
157, 41, 0.0567
157, 42, 0.0444
158, 0, 0.0449
158, 1, 0.0397
158, 2, 0.0497
158, 3, 0.0476
158, 4, 0.0483
158, 5, 0.0453
158, 6, 0.0547
158, 7, 0.0636
158, 8, 0.0520
158, 9, 0.0473
158, 10, 0.0535
158, 11, 0.0485
158, 12, 0.0566
158, 13, 0.0415
158, 14, 0.0529
158, 15, 0.0624
158, 16, 0.0493
158, 17, 0.0530
158, 18, 0.0432
158, 19, 0.0466
158, 20, 0.0534
158, 21, 0.0519
158, 22, 0.0567
158, 23, 0.0517
158, 24, 0.0519
158, 25, 0.0470
158, 26, 0.0534
158, 27, 0.0516
158, 28, 0.0407
158, 29, 0.0463
158, 30, 0.0505
158, 31, 0.0479
158, 32, 0.0644
158, 33, 0.0584
158, 34, 0.0457
158, 35, 0.0520
158, 36, 0.0503
158, 37, 0.0615
158, 38, 0.0537
158, 39, 0.0508
158, 40, 0.0444
158, 41, 0.0480
158, 42, 0.0567
159, 0, 0.0425
159, 1, 0.0389
159, 2, 0.0431
159, 3, 0.0479
159, 4, 0.0487
159, 5, 0.0446
159, 6, 0.0524
159, 7, 0.0425
159, 8, 0.0489
159, 9, 0.0440
159, 10, 0.0387
159, 11, 0.0579
159, 12, 0.0447
159, 13, 0.0463
159, 14, 0.0516
159, 15, 0.0394
159, 16, 0.0583
159, 17, 0.0550
159, 18, 0.0510
159, 19, 0.0563
159, 20, 0.0444
159, 21, 0.0596
159, 22, 0.0491
159, 23, 0.0561
159, 24, 0.0482
159, 25, 0.0532
159, 26, 0.0563
159, 27, 0.0491
159, 28, 0.0614
159, 29, 0.0475
159, 30, 0.0540
159, 31, 0.0463
159, 32, 0.0549
159, 33, 0.0598
159, 34, 0.0575
159, 35, 0.0529
159, 36, 0.0545
159, 37, 0.0482
159, 38, 0.0478
159, 39, 0.0545
159, 40, 0.0538
159, 41, 0.0511
159, 42, 0.0627
160, 0, 0.0567
160, 1, 0.0560
160, 2, 0.0538
160, 3, 0.0521
160, 4, 0.0516
160, 5, 0.0462
160, 6, 0.0506
160, 7, 0.0564
160, 8, 0.0450
160, 9, 0.0473
160, 10, 0.0462
160, 11, 0.0527
160, 12, 0.0512
160, 13, 0.0530
160, 14, 0.0442
160, 15, 0.0473
160, 16, 0.0529
160, 17, 0.0506
160, 18, 0.0501
160, 19, 0.0620
160, 20, 0.0535
160, 21, 0.0637
160, 22, 0.0364
160, 23, 0.0480
160, 24, 0.0508
160, 25, 0.0592
160, 26, 0.0579
160, 27, 0.0466
160, 28, 0.0527
160, 29, 0.0421
160, 30, 0.0476
160, 31, 0.0567
160, 32, 0.0482
160, 33, 0.0538
160, 34, 0.0574
160, 35, 0.0561
160, 36, 0.0493
160, 37, 0.0478
160, 38, 0.0481
160, 39, 0.0527
160, 40, 0.0384
160, 41, 0.0502
160, 42, 0.0457
161, 0, 0.0590
161, 1, 0.0472
161, 2, 0.0537
161, 3, 0.0425
161, 4, 0.0556
161, 5, 0.0677
161, 6, 0.0578
161, 7, 0.0575
161, 8, 0.0429
161, 9, 0.0481
161, 10, 0.0536
161, 11, 0.0519
161, 12, 0.0482
161, 13, 0.0446
161, 14, 0.0454
161, 15, 0.0492
161, 16, 0.0461
161, 17, 0.0522
161, 18, 0.0480
161, 19, 0.0484
161, 20, 0.0468
161, 21, 0.0428
161, 22, 0.0544
161, 23, 0.0451
161, 24, 0.0589
161, 25, 0.0515
161, 26, 0.0510
161, 27, 0.0475
161, 28, 0.0481
161, 29, 0.0549
161, 30, 0.0620
161, 31, 0.0487
161, 32, 0.0586
161, 33, 0.0471
161, 34, 0.0456
161, 35, 0.0500
161, 36, 0.0417
161, 37, 0.0434
161, 38, 0.0543
161, 39, 0.0405
161, 40, 0.0515
161, 41, 0.0545
161, 42, 0.0571
162, 0, 0.0452
162, 1, 0.0420
162, 2, 0.0472
162, 3, 0.0506
162, 4, 0.0631
162, 5, 0.0413
162, 6, 0.0594
162, 7, 0.0561
162, 8, 0.0553
162, 9, 0.0520
162, 10, 0.0600
162, 11, 0.0507
162, 12, 0.0493
162, 13, 0.0449
162, 14, 0.0455
162, 15, 0.0512
162, 16, 0.0479
162, 17, 0.0511
162, 18, 0.0454
162, 19, 0.0561
162, 20, 0.0508
162, 21, 0.0424
162, 22, 0.0540
162, 23, 0.0544
162, 24, 0.0544
162, 25, 0.0472
162, 26, 0.0500
162, 27, 0.0594
162, 28, 0.0551
162, 29, 0.0470
162, 30, 0.0505
162, 31, 0.0512
162, 32, 0.0511
162, 33, 0.0589
162, 34, 0.0533
162, 35, 0.0406
162, 36, 0.0405
162, 37, 0.0521
162, 38, 0.0524
162, 39, 0.0514
162, 40, 0.0477
162, 41, 0.0442
162, 42, 0.0466
163, 0, 0.0574
163, 1, 0.0432
163, 2, 0.0614
163, 3, 0.0542
163, 4, 0.0547
163, 5, 0.0438
163, 6, 0.0546
163, 7, 0.0422
163, 8, 0.0474
163, 9, 0.0429
163, 10, 0.0483
163, 11, 0.0432
163, 12, 0.0469
163, 13, 0.0577
163, 14, 0.0526
163, 15, 0.0558
163, 16, 0.0488
163, 17, 0.0625
163, 18, 0.0558
163, 19, 0.0502
163, 20, 0.0503
163, 21, 0.0410
163, 22, 0.0535
163, 23, 0.0553
163, 24, 0.0547
163, 25, 0.0437
163, 26, 0.0562
163, 27, 0.0480
163, 28, 0.0494
163, 29, 0.0609
163, 30, 0.0592
163, 31, 0.0500
163, 32, 0.0416
163, 33, 0.0555
163, 34, 0.0517
163, 35, 0.0425
163, 36, 0.0514
163, 37, 0.0432
163, 38, 0.0497
163, 39, 0.0549
163, 40, 0.0508
163, 41, 0.0491
163, 42, 0.0529
164, 0, 0.0584
164, 1, 0.0539
164, 2, 0.0565
164, 3, 0.0527
164, 4, 0.0437
164, 5, 0.0504
164, 6, 0.0550
164, 7, 0.0522
164, 8, 0.0474
164, 9, 0.0501
164, 10, 0.0552
164, 11, 0.0451
164, 12, 0.0501
164, 13, 0.0495
164, 14, 0.0649
164, 15, 0.0560
164, 16, 0.0475
164, 17, 0.0394
164, 18, 0.0465
164, 19, 0.0512
164, 20, 0.0496
164, 21, 0.0558
164, 22, 0.0489
164, 23, 0.0436
164, 24, 0.0456
164, 25, 0.0551
164, 26, 0.0546
164, 27, 0.0617
164, 28, 0.0597
164, 29, 0.0531
164, 30, 0.0585
164, 31, 0.0432
164, 32, 0.0493
164, 33, 0.0469
164, 34, 0.0537
164, 35, 0.0485
164, 36, 0.0487
164, 37, 0.0366
164, 38, 0.0490
164, 39, 0.0473
164, 40, 0.0574
164, 41, 0.0400
164, 42, 0.0457
165, 0, 0.0574
165, 1, 0.0511
165, 2, 0.0406
165, 3, 0.0648
165, 4, 0.0506
165, 5, 0.0598
165, 6, 0.0516
165, 7, 0.0635
165, 8, 0.0537
165, 9, 0.0512
165, 10, 0.0513
165, 11, 0.0503
165, 12, 0.0445
165, 13, 0.0589
165, 14, 0.0562
165, 15, 0.0441
165, 16, 0.0567
165, 17, 0.0414
165, 18, 0.0548
165, 19, 0.0519
165, 20, 0.0568
165, 21, 0.0476
165, 22, 0.0496
165, 23, 0.0505
165, 24, 0.0588
165, 25, 0.0527
165, 26, 0.0603
165, 27, 0.0472
165, 28, 0.0463
165, 29, 0.0539
165, 30, 0.0400
165, 31, 0.0554
165, 32, 0.0533
165, 33, 0.0495
165, 34, 0.0414
165, 35, 0.0538
165, 36, 0.0490
165, 37, 0.0568
165, 38, 0.0506
165, 39, 0.0438
165, 40, 0.0482
165, 41, 0.0554
165, 42, 0.0478
166, 0, 0.0466
166, 1, 0.0524
166, 2, 0.0535
166, 3, 0.0417
166, 4, 0.0526
166, 5, 0.0490
166, 6, 0.0640
166, 7, 0.0551
166, 8, 0.0485
166, 9, 0.0463
166, 10, 0.0524
166, 11, 0.0588
166, 12, 0.0495
166, 13, 0.0574
166, 14, 0.0442
166, 15, 0.0560
166, 16, 0.0480
166, 17, 0.0485
166, 18, 0.0511
166, 19, 0.0507
166, 20, 0.0552
166, 21, 0.0543
166, 22, 0.0551
166, 23, 0.0487
166, 24, 0.0478
166, 25, 0.0519
166, 26, 0.0467
166, 27, 0.0445
166, 28, 0.0450
166, 29, 0.0628
166, 30, 0.0464
166, 31, 0.0430
166, 32, 0.0489
166, 33, 0.0561
166, 34, 0.0450
166, 35, 0.0513
166, 36, 0.0563
166, 37, 0.0534
166, 38, 0.0551
166, 39, 0.0566
166, 40, 0.0464
166, 41, 0.0561
166, 42, 0.0449
167, 0, 0.0523
167, 1, 0.0475
167, 2, 0.0460
167, 3, 0.0505
167, 4, 0.0461
167, 5, 0.0508
167, 6, 0.0544
167, 7, 0.0404
167, 8, 0.0592
167, 9, 0.0458
167, 10, 0.0513
167, 11, 0.0531
167, 12, 0.0473
167, 13, 0.0511
167, 14, 0.0616
167, 15, 0.0424
167, 16, 0.0564
167, 17, 0.0460
167, 18, 0.0559
167, 19, 0.0449
167, 20, 0.0458
167, 21, 0.0572
167, 22, 0.0441
167, 23, 0.0418
167, 24, 0.0603
167, 25, 0.0398
167, 26, 0.0478
167, 27, 0.0626
167, 28, 0.0463
167, 29, 0.0539
167, 30, 0.0463
167, 31, 0.0566
167, 32, 0.0550
167, 33, 0.0526
167, 34, 0.0535
167, 35, 0.0507
167, 36, 0.0469
167, 37, 0.0499
167, 38, 0.0428
167, 39, 0.0525
167, 40, 0.0572
167, 41, 0.0506
167, 42, 0.0496
168, 0, 0.0661
168, 1, 0.0492
168, 2, 0.0528
168, 3, 0.0526
168, 4, 0.0617
168, 5, 0.0545
168, 6, 0.0461
168, 7, 0.0488
168, 8, 0.0448
168, 9, 0.0481
168, 10, 0.0547
168, 11, 0.0514
168, 12, 0.0485
168, 13, 0.0454
168, 14, 0.0515
168, 15, 0.0605
168, 16, 0.0528
168, 17, 0.0509
168, 18, 0.0478
168, 19, 0.0579
168, 20, 0.0621
168, 21, 0.0607
168, 22, 0.0512
168, 23, 0.0468
168, 24, 0.0468
168, 25, 0.0520
168, 26, 0.0463
168, 27, 0.0422
168, 28, 0.0443
168, 29, 0.0538
168, 30, 0.0482
168, 31, 0.0494
168, 32, 0.0536
168, 33, 0.0524
168, 34, 0.0476
168, 35, 0.0504
168, 36, 0.0506
168, 37, 0.0473
168, 38, 0.0441
168, 39, 0.0474
168, 40, 0.0491
168, 41, 0.0556
168, 42, 0.0507
169, 0, 0.0586
169, 1, 0.0609
169, 2, 0.0541
169, 3, 0.0361
169, 4, 0.0367
169, 5, 0.0548
169, 6, 0.0505
169, 7, 0.0429
169, 8, 0.0540
169, 9, 0.0592
169, 10, 0.0518
169, 11, 0.0531
169, 12, 0.0429
169, 13, 0.0542
169, 14, 0.0555
169, 15, 0.0505
169, 16, 0.0462
169, 17, 0.0576
169, 18, 0.0418
169, 19, 0.0541
169, 20, 0.0469
169, 21, 0.0402
169, 22, 0.0501
169, 23, 0.0435
169, 24, 0.0478
169, 25, 0.0539
169, 26, 0.0572
169, 27, 0.0445
169, 28, 0.0587
169, 29, 0.0476
169, 30, 0.0569
169, 31, 0.0576
169, 32, 0.0476
169, 33, 0.0621
169, 34, 0.0503
169, 35, 0.0518
169, 36, 0.0522
169, 37, 0.0418
169, 38, 0.0506
169, 39, 0.0503
169, 40, 0.0432
169, 41, 0.0534
169, 42, 0.0468
170, 0, 0.0550
170, 1, 0.0489
170, 2, 0.0547
170, 3, 0.0528
170, 4, 0.0601
170, 5, 0.0558
170, 6, 0.0485
170, 7, 0.0645
170, 8, 0.0417
170, 9, 0.0538
170, 10, 0.0438
170, 11, 0.0449
170, 12, 0.0520
170, 13, 0.0494
170, 14, 0.0499
170, 15, 0.0466
170, 16, 0.0490
170, 17, 0.0427
170, 18, 0.0560
170, 19, 0.0484
170, 20, 0.0545
170, 21, 0.0505
170, 22, 0.0536
170, 23, 0.0609
170, 24, 0.0566
170, 25, 0.0546
170, 26, 0.0562
170, 27, 0.0493
170, 28, 0.0594
170, 29, 0.0537
170, 30, 0.0468
170, 31, 0.0491
170, 32, 0.0497
170, 33, 0.0449
170, 34, 0.0447
170, 35, 0.0433
170, 36, 0.0450
170, 37, 0.0397
170, 38, 0.0551
170, 39, 0.0475
170, 40, 0.0436
170, 41, 0.0574
170, 42, 0.0590
171, 0, 0.0558
171, 1, 0.0500
171, 2, 0.0529
171, 3, 0.0398
171, 4, 0.0416
171, 5, 0.0530
171, 6, 0.0570
171, 7, 0.0473
171, 8, 0.0487
171, 9, 0.0523
171, 10, 0.0615
171, 11, 0.0394
171, 12, 0.0401
171, 13, 0.0488
171, 14, 0.0502
171, 15, 0.0486
171, 16, 0.0591
171, 17, 0.0565
171, 18, 0.0554
171, 19, 0.0447
171, 20, 0.0483
171, 21, 0.0512
171, 22, 0.0568
171, 23, 0.0423
171, 24, 0.0478
171, 25, 0.0443
171, 26, 0.0530
171, 27, 0.0535
171, 28, 0.0496
171, 29, 0.0515
171, 30, 0.0496
171, 31, 0.0434
171, 32, 0.0572
171, 33, 0.0511
171, 34, 0.0584
171, 35, 0.0448
171, 36, 0.0469
171, 37, 0.0470
171, 38, 0.0624
171, 39, 0.0500
171, 40, 0.0476
171, 41, 0.0549
171, 42, 0.0516
172, 0, 0.0478
172, 1, 0.0537
172, 2, 0.0569
172, 3, 0.0419
172, 4, 0.0470
172, 5, 0.0547
172, 6, 0.0440
172, 7, 0.0586
172, 8, 0.0538
172, 9, 0.0506
172, 10, 0.0516
172, 11, 0.0467
172, 12, 0.0517
172, 13, 0.0544
172, 14, 0.0487
172, 15, 0.0498
172, 16, 0.0488
172, 17, 0.0577
172, 18, 0.0481
172, 19, 0.0437
172, 20, 0.0495
172, 21, 0.0432
172, 22, 0.0522
172, 23, 0.0515
172, 24, 0.0477
172, 25, 0.0404
172, 26, 0.0526
172, 27, 0.0523
172, 28, 0.0411
172, 29, 0.0487
172, 30, 0.0482
172, 31, 0.0370
172, 32, 0.0573
172, 33, 0.0529
172, 34, 0.0400
172, 35, 0.0437
172, 36, 0.0533
172, 37, 0.0540
172, 38, 0.0514
172, 39, 0.0478
172, 40, 0.0506
172, 41, 0.0498
172, 42, 0.0479
173, 0, 0.0482
173, 1, 0.0534
173, 2, 0.0527
173, 3, 0.0475
173, 4, 0.0502
173, 5, 0.0586
173, 6, 0.0452
173, 7, 0.0445
173, 8, 0.0561
173, 9, 0.0392
173, 10, 0.0488
173, 11, 0.0531
173, 12, 0.0564
173, 13, 0.0548
173, 14, 0.0595
173, 15, 0.0465
173, 16, 0.0512
173, 17, 0.0660
173, 18, 0.0500
173, 19, 0.0471
173, 20, 0.0651
173, 21, 0.0533
173, 22, 0.0472
173, 23, 0.0431
173, 24, 0.0608
173, 25, 0.0466
173, 26, 0.0549
173, 27, 0.0627
173, 28, 0.0506
173, 29, 0.0557
173, 30, 0.0429
173, 31, 0.0530
173, 32, 0.0450
173, 33, 0.0556
173, 34, 0.0475
173, 35, 0.0507
173, 36, 0.0405
173, 37, 0.0501
173, 38, 0.0482
173, 39, 0.0430
173, 40, 0.0510
173, 41, 0.0513
173, 42, 0.0429
174, 0, 0.0529
174, 1, 0.0450
174, 2, 0.0494
174, 3, 0.0518
174, 4, 0.0510
174, 5, 0.0462
174, 6, 0.0466
174, 7, 0.0485
174, 8, 0.0520
174, 9, 0.0492
174, 10, 0.0538
174, 11, 0.0487
174, 12, 0.0469
174, 13, 0.0473
174, 14, 0.0433
174, 15, 0.0579
174, 16, 0.0519
174, 17, 0.0516
174, 18, 0.0508
174, 19, 0.0544
174, 20, 0.0577
174, 21, 0.0557
174, 22, 0.0537
174, 23, 0.0422
174, 24, 0.0573
174, 25, 0.0400
174, 26, 0.0442
174, 27, 0.0523
174, 28, 0.0480
174, 29, 0.0485
174, 30, 0.0455
174, 31, 0.0542
174, 32, 0.0525
174, 33, 0.0504
174, 34, 0.0397
174, 35, 0.0423
174, 36, 0.0537
174, 37, 0.0476
174, 38, 0.0570
174, 39, 0.0406
174, 40, 0.0525
174, 41, 0.0460
174, 42, 0.0409
175, 0, 0.0447
175, 1, 0.0510
175, 2, 0.0500
175, 3, 0.0642
175, 4, 0.0425
175, 5, 0.0501
175, 6, 0.0437
175, 7, 0.0486
175, 8, 0.0496
175, 9, 0.0617
175, 10, 0.0495
175, 11, 0.0510
175, 12, 0.0531
175, 13, 0.0507
175, 14, 0.0430
175, 15, 0.0490
175, 16, 0.0498
175, 17, 0.0588
175, 18, 0.0621
175, 19, 0.0459
175, 20, 0.0561
175, 21, 0.0525
175, 22, 0.0514
175, 23, 0.0476
175, 24, 0.0414
175, 25, 0.0411
175, 26, 0.0469
175, 27, 0.0510
175, 28, 0.0517
175, 29, 0.0440
175, 30, 0.0467
175, 31, 0.0597
175, 32, 0.0621
175, 33, 0.0506
175, 34, 0.0532
175, 35, 0.0520
175, 36, 0.0486
175, 37, 0.0519
175, 38, 0.0484
175, 39, 0.0541
175, 40, 0.0451
175, 41, 0.0453
175, 42, 0.0413
176, 0, 0.0542
176, 1, 0.0511
176, 2, 0.0476
176, 3, 0.0557
176, 4, 0.0454
176, 5, 0.0588
176, 6, 0.0446
176, 7, 0.0484
176, 8, 0.0482
176, 9, 0.0486
176, 10, 0.0475
176, 11, 0.0482
176, 12, 0.0552
176, 13, 0.0546
176, 14, 0.0587
176, 15, 0.0492
